TP0213;0213;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0214;0214;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0215;0215;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0216;0216;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0217;0217;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0218;0218;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0219;0219;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0220;0220;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0221;0221;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0222;0222;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0223;0223;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0224;0224;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0225;0225;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0226;0226;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0227;0227;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0228;0228;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0229;0229;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0230;0230;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0231;0231;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0232;0232;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0233;0233;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0234;0234;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0235;0235;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0236;0236;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0237;0237;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0238;0238;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0239;0239;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0240;0240;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0241;0241;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0242;0242;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0243;0243;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0244;0244;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0245;0245;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0246;0246;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0247;0247;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0248;0248;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0249;0249;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0250;0250;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0251;0251;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0252;0252;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0253;0253;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0254;0254;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0255;0255;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0256;0256;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0257;0257;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0258;0258;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0259;0259;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0260;0260;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0261;0261;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0262;0262;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0263;0263;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0264;0264;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0265;0265;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0266;0266;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0267;0267;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0268;0268;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0269;0269;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0270;0270;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0271;0271;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0272;0272;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0273;0273;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0274;0274;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0275;0275;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0276;0276;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0277;0277;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0278;0278;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0279;0279;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0280;0280;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0281;0281;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0282;0282;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0283;0283;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0284;0284;2012-01-07 00:00:00;2012-01-07 00:00:00;1
